,Consumer_ID,C_City,C_State,C_Country,Smoker,Drink_Level,Transportation_Method,Marital_Status,Age,Occupation,Budget,Preferred_Cuisine,Restaurant_ID,Overall_Rating,Food_Rating,Service_Rating,Name,R_City,R_State,R_Country,Latitude,Longitude,Alcohol_Service,Smoking_Allowed,Price,Franchise,Area,Parking,Cuisine,Cuisine_Match,Alcohol_Num,Smoking_Num
253,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,132858,1,2,1,Hamburguesas Valle Dorado,San Luis Potosi,San Luis Potosi,Mexico,22.1312917,-100.9371941,no alcohol,No,Low,No,Closed,not available,Burgers,Italian,,0.0
254,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,132854,2,2,1,Sirlone,San Luis Potosi,San Luis Potosi,Mexico,22.1378633,-100.9383273,Wine & Beer,No,Medium,No,Closed,Yes,International,Italian,,0.0
255,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,135108,1,1,0,Potzocalli,San Luis Potosi,San Luis Potosi,Mexico,22.1362534,-100.9335852,no alcohol,No,Low,No,Closed,not available,,Italian,,0.0
256,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,132851,1,1,1,KFC,San Luis Potosi,San Luis Potosi,Mexico,22.136872,-100.9345736,no alcohol,No,Low,No,Closed,Yes,American,Italian,,0.0
257,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,132851,1,1,1,KFC,San Luis Potosi,San Luis Potosi,Mexico,22.136872,-100.9345736,no alcohol,No,Low,No,Closed,Yes,Game,Italian,,0.0
258,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,132869,1,1,1,Dominos Pizza,San Luis Potosi,San Luis Potosi,Mexico,22.1412384,-100.9239252,no alcohol,No,Medium,No,Closed,Yes,Pizzeria,Italian,,0.0
259,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,135069,1,1,1,Abondance Restaurante Bar,San Luis Potosi,San Luis Potosi,Mexico,22.140129,-100.944872,Wine & Beer,No,Low,No,Closed,Yes,Bar,Italian,,0.0
260,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,132846,1,1,1,El Lechon Potosino ,San Luis Potosi,San Luis Potosi,Mexico,22.1422732,-100.9426537,no alcohol,Yes,Low,No,Open,not available,International,Italian,,1.0
261,U1008,San Luis Potosi,San Luis Potosi,Mexico,No,Social Drinker,Public,Single,23,Student,Low,Italian,135054,1,1,1,Restaurante Y Pescaderia Tampico,San Luis Potosi,San Luis Potosi,Mexico,22.140626,-100.915657,no alcohol,No,High,No,Closed,Yes,Seafood,Italian,,0.0
262,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,132754,1,2,1,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,22.1477379,-100.9906163,no alcohol,No,Medium,No,Closed,not available,Mexican,Diner,,0.0
263,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,132862,2,1,2,La Posada Del Virrey,San Luis Potosi,San Luis Potosi,Mexico,22.1506429,-100.9870148,Wine & Beer,No,High,No,Closed,Valet,International,Diner,,0.0
264,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,135060,1,1,1,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,22.156883,-100.978485,no alcohol,No,Medium,No,Closed,not available,Seafood,Diner,,0.0
265,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,135059,2,1,1,Restaurant Bar Hacienda Los Martinez,San Luis Potosi,San Luis Potosi,Mexico,22.145108,-100.989547,Wine & Beer,Smoking Section,Medium,No,Closed,Yes,Bar,Diner,,
266,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,132834,2,2,1,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,22.156469,-100.98554,no alcohol,No,Low,No,Closed,Public,Mexican,Diner,,0.0
267,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,135058,1,1,2,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,22.165587,-101.001273,no alcohol,No,Medium,Yes,Closed,Public,Pizzeria,Diner,,0.0
268,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,135038,2,2,2,Restaurant La Chalita,San Luis Potosi,San Luis Potosi,Mexico,22.155651,-100.977767,no alcohol,Smoking Section,Medium,No,Closed,not available,,Diner,,
269,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,132825,1,1,0,Puesto De Tacos,San Luis Potosi,San Luis Potosi,Mexico,22.1473922,-100.983092,no alcohol,No,Low,No,Open,not available,Mexican,Diner,,0.0
270,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Bar,Diner,,0.0
271,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Brewery,Diner,,0.0
272,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,135063,0,0,0,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,22.156724,-100.975556,no alcohol,No,Medium,No,Closed,not available,,Diner,,0.0
273,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Diner,135079,1,2,2,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,22.156376,-100.998355,no alcohol,No,High,No,Closed,not available,Chinese,Diner,,0.0
274,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,132754,1,2,1,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,22.1477379,-100.9906163,no alcohol,No,Medium,No,Closed,not available,Mexican,Fast Food,,0.0
275,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,132862,2,1,2,La Posada Del Virrey,San Luis Potosi,San Luis Potosi,Mexico,22.1506429,-100.9870148,Wine & Beer,No,High,No,Closed,Valet,International,Fast Food,,0.0
276,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,135060,1,1,1,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,22.156883,-100.978485,no alcohol,No,Medium,No,Closed,not available,Seafood,Fast Food,,0.0
277,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,135059,2,1,1,Restaurant Bar Hacienda Los Martinez,San Luis Potosi,San Luis Potosi,Mexico,22.145108,-100.989547,Wine & Beer,Smoking Section,Medium,No,Closed,Yes,Bar,Fast Food,,
278,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,132834,2,2,1,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,22.156469,-100.98554,no alcohol,No,Low,No,Closed,Public,Mexican,Fast Food,,0.0
279,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,135058,1,1,2,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,22.165587,-101.001273,no alcohol,No,Medium,Yes,Closed,Public,Pizzeria,Fast Food,,0.0
280,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,135038,2,2,2,Restaurant La Chalita,San Luis Potosi,San Luis Potosi,Mexico,22.155651,-100.977767,no alcohol,Smoking Section,Medium,No,Closed,not available,,Fast Food,,
281,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,132825,1,1,0,Puesto De Tacos,San Luis Potosi,San Luis Potosi,Mexico,22.1473922,-100.983092,no alcohol,No,Low,No,Open,not available,Mexican,Fast Food,,0.0
282,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Bar,Fast Food,,0.0
283,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Brewery,Fast Food,,0.0
284,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,135063,0,0,0,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,22.156724,-100.975556,no alcohol,No,Medium,No,Closed,not available,,Fast Food,,0.0
285,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Fast Food,135079,1,2,2,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,22.156376,-100.998355,no alcohol,No,High,No,Closed,not available,Chinese,Fast Food,,0.0
286,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,132754,1,2,1,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,22.1477379,-100.9906163,no alcohol,No,Medium,No,Closed,not available,Mexican,Family,,0.0
287,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,132862,2,1,2,La Posada Del Virrey,San Luis Potosi,San Luis Potosi,Mexico,22.1506429,-100.9870148,Wine & Beer,No,High,No,Closed,Valet,International,Family,,0.0
288,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,135060,1,1,1,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,22.156883,-100.978485,no alcohol,No,Medium,No,Closed,not available,Seafood,Family,,0.0
289,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,135059,2,1,1,Restaurant Bar Hacienda Los Martinez,San Luis Potosi,San Luis Potosi,Mexico,22.145108,-100.989547,Wine & Beer,Smoking Section,Medium,No,Closed,Yes,Bar,Family,,
290,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,132834,2,2,1,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,22.156469,-100.98554,no alcohol,No,Low,No,Closed,Public,Mexican,Family,,0.0
291,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,135058,1,1,2,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,22.165587,-101.001273,no alcohol,No,Medium,Yes,Closed,Public,Pizzeria,Family,,0.0
292,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,135038,2,2,2,Restaurant La Chalita,San Luis Potosi,San Luis Potosi,Mexico,22.155651,-100.977767,no alcohol,Smoking Section,Medium,No,Closed,not available,,Family,,
293,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,132825,1,1,0,Puesto De Tacos,San Luis Potosi,San Luis Potosi,Mexico,22.1473922,-100.983092,no alcohol,No,Low,No,Open,not available,Mexican,Family,,0.0
294,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Bar,Family,,0.0
295,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Brewery,Family,,0.0
296,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,135063,0,0,0,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,22.156724,-100.975556,no alcohol,No,Medium,No,Closed,not available,,Family,,0.0
297,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Family,135079,1,2,2,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,22.156376,-100.998355,no alcohol,No,High,No,Closed,not available,Chinese,Family,,0.0
298,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,132754,1,2,1,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,22.1477379,-100.9906163,no alcohol,No,Medium,No,Closed,not available,Mexican,Coffee Shop,,0.0
299,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,132862,2,1,2,La Posada Del Virrey,San Luis Potosi,San Luis Potosi,Mexico,22.1506429,-100.9870148,Wine & Beer,No,High,No,Closed,Valet,International,Coffee Shop,,0.0
300,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,135060,1,1,1,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,22.156883,-100.978485,no alcohol,No,Medium,No,Closed,not available,Seafood,Coffee Shop,,0.0
301,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,135059,2,1,1,Restaurant Bar Hacienda Los Martinez,San Luis Potosi,San Luis Potosi,Mexico,22.145108,-100.989547,Wine & Beer,Smoking Section,Medium,No,Closed,Yes,Bar,Coffee Shop,,
302,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,132834,2,2,1,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,22.156469,-100.98554,no alcohol,No,Low,No,Closed,Public,Mexican,Coffee Shop,,0.0
303,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,135058,1,1,2,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,22.165587,-101.001273,no alcohol,No,Medium,Yes,Closed,Public,Pizzeria,Coffee Shop,,0.0
304,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,135038,2,2,2,Restaurant La Chalita,San Luis Potosi,San Luis Potosi,Mexico,22.155651,-100.977767,no alcohol,Smoking Section,Medium,No,Closed,not available,,Coffee Shop,,
305,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,132825,1,1,0,Puesto De Tacos,San Luis Potosi,San Luis Potosi,Mexico,22.1473922,-100.983092,no alcohol,No,Low,No,Open,not available,Mexican,Coffee Shop,,0.0
306,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Bar,Coffee Shop,,0.0
307,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Brewery,Coffee Shop,,0.0
308,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,135063,0,0,0,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,22.156724,-100.975556,no alcohol,No,Medium,No,Closed,not available,,Coffee Shop,,0.0
309,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Coffee Shop,135079,1,2,2,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,22.156376,-100.998355,no alcohol,No,High,No,Closed,not available,Chinese,Coffee Shop,,0.0
310,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,132754,1,2,1,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,22.1477379,-100.9906163,no alcohol,No,Medium,No,Closed,not available,Mexican,Deli,,0.0
311,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,132862,2,1,2,La Posada Del Virrey,San Luis Potosi,San Luis Potosi,Mexico,22.1506429,-100.9870148,Wine & Beer,No,High,No,Closed,Valet,International,Deli,,0.0
312,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,135060,1,1,1,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,22.156883,-100.978485,no alcohol,No,Medium,No,Closed,not available,Seafood,Deli,,0.0
313,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,135059,2,1,1,Restaurant Bar Hacienda Los Martinez,San Luis Potosi,San Luis Potosi,Mexico,22.145108,-100.989547,Wine & Beer,Smoking Section,Medium,No,Closed,Yes,Bar,Deli,,
314,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,132834,2,2,1,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,22.156469,-100.98554,no alcohol,No,Low,No,Closed,Public,Mexican,Deli,,0.0
315,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,135058,1,1,2,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,22.165587,-101.001273,no alcohol,No,Medium,Yes,Closed,Public,Pizzeria,Deli,,0.0
316,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,135038,2,2,2,Restaurant La Chalita,San Luis Potosi,San Luis Potosi,Mexico,22.155651,-100.977767,no alcohol,Smoking Section,Medium,No,Closed,not available,,Deli,,
317,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,132825,1,1,0,Puesto De Tacos,San Luis Potosi,San Luis Potosi,Mexico,22.1473922,-100.983092,no alcohol,No,Low,No,Open,not available,Mexican,Deli,,0.0
318,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Bar,Deli,,0.0
319,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Brewery,Deli,,0.0
320,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,135063,0,0,0,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,22.156724,-100.975556,no alcohol,No,Medium,No,Closed,not available,,Deli,,0.0
321,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Deli,135079,1,2,2,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,22.156376,-100.998355,no alcohol,No,High,No,Closed,not available,Chinese,Deli,,0.0
322,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,132754,1,2,1,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,22.1477379,-100.9906163,no alcohol,No,Medium,No,Closed,not available,Mexican,Cafeteria,,0.0
323,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,132862,2,1,2,La Posada Del Virrey,San Luis Potosi,San Luis Potosi,Mexico,22.1506429,-100.9870148,Wine & Beer,No,High,No,Closed,Valet,International,Cafeteria,,0.0
324,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,135060,1,1,1,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,22.156883,-100.978485,no alcohol,No,Medium,No,Closed,not available,Seafood,Cafeteria,,0.0
325,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,135059,2,1,1,Restaurant Bar Hacienda Los Martinez,San Luis Potosi,San Luis Potosi,Mexico,22.145108,-100.989547,Wine & Beer,Smoking Section,Medium,No,Closed,Yes,Bar,Cafeteria,,
326,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,132834,2,2,1,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,22.156469,-100.98554,no alcohol,No,Low,No,Closed,Public,Mexican,Cafeteria,,0.0
327,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,135058,1,1,2,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,22.165587,-101.001273,no alcohol,No,Medium,Yes,Closed,Public,Pizzeria,Cafeteria,,0.0
328,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,135038,2,2,2,Restaurant La Chalita,San Luis Potosi,San Luis Potosi,Mexico,22.155651,-100.977767,no alcohol,Smoking Section,Medium,No,Closed,not available,,Cafeteria,,
329,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,132825,1,1,0,Puesto De Tacos,San Luis Potosi,San Luis Potosi,Mexico,22.1473922,-100.983092,no alcohol,No,Low,No,Open,not available,Mexican,Cafeteria,,0.0
330,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Bar,Cafeteria,,0.0
331,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Brewery,Cafeteria,,0.0
332,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,135063,0,0,0,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,22.156724,-100.975556,no alcohol,No,Medium,No,Closed,not available,,Cafeteria,,0.0
333,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Cafeteria,135079,1,2,2,Koye Sushi,San Luis Potosi,San Luis Potosi,Mexico,22.156376,-100.998355,no alcohol,No,High,No,Closed,not available,Chinese,Cafeteria,,0.0
334,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,132754,1,2,1,Cabana Huasteca,San Luis Potosi,San Luis Potosi,Mexico,22.1477379,-100.9906163,no alcohol,No,Medium,No,Closed,not available,Mexican,Mexican,,0.0
335,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,132862,2,1,2,La Posada Del Virrey,San Luis Potosi,San Luis Potosi,Mexico,22.1506429,-100.9870148,Wine & Beer,No,High,No,Closed,Valet,International,Mexican,,0.0
336,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,135060,1,1,1,Restaurante Marisco Sam,San Luis Potosi,San Luis Potosi,Mexico,22.156883,-100.978485,no alcohol,No,Medium,No,Closed,not available,Seafood,Mexican,,0.0
337,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,135059,2,1,1,Restaurant Bar Hacienda Los Martinez,San Luis Potosi,San Luis Potosi,Mexico,22.145108,-100.989547,Wine & Beer,Smoking Section,Medium,No,Closed,Yes,Bar,Mexican,,
338,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,132834,2,2,1,Gorditas Doa Gloria,San Luis Potosi,San Luis Potosi,Mexico,22.156469,-100.98554,no alcohol,No,Low,No,Closed,Public,Mexican,Mexican,,0.0
339,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,135058,1,1,2,Restaurante Tiberius,San Luis Potosi,San Luis Potosi,Mexico,22.165587,-101.001273,no alcohol,No,Medium,Yes,Closed,Public,Pizzeria,Mexican,,0.0
340,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,135038,2,2,2,Restaurant La Chalita,San Luis Potosi,San Luis Potosi,Mexico,22.155651,-100.977767,no alcohol,Smoking Section,Medium,No,Closed,not available,,Mexican,,
341,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,132825,1,1,0,Puesto De Tacos,San Luis Potosi,San Luis Potosi,Mexico,22.1473922,-100.983092,no alcohol,No,Low,No,Open,not available,Mexican,Mexican,,0.0
342,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Bar,Mexican,,0.0
343,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,135052,2,1,0,La Cantina Restaurante,San Luis Potosi,San Luis Potosi,Mexico,22.150981,-100.977412,Full Bar,No,High,No,Closed,not available,Brewery,Mexican,,0.0
344,U1009,San Luis Potosi,San Luis Potosi,Mexico,No,Abstemious,On Foot,Single,21,Student,Medium,Mexican,135063,0,0,0,Restaurante Alhondiga,San Luis Potosi,San Luis Potosi,Mexico,22.156724,-100.975556,no alcohol,No,Medium,No,Closed,not available,,Mexican,,0.0
